ball_event_id,innings_id,over_number,ball_number,striker_id,batter_name,bowler_id,runs_off_bat,extras,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,shot_type,shot_zone,ball_impact_score,batting_form_index,innings_batting_form_index
1323,11,18,2,46,Anay Gupta,39,2,0,death,8.89,0.0,0.361,1.419,0.049,0.627,0.502,0,straight_drive,cover_inside,0.57952,0.5351094431162959,0.5351329792544497
1324,11,18,3,46,Anay Gupta,39,0,0,death,8.81,0.0,0.364,1.418,0.049,0.628,0.588,0,late_cut,silly_mid_on,0.44983000000000006,0.5223175266488516,0.5223375323662822
1325,11,18,4,46,Anay Gupta,39,0,0,death,8.73,0.0,0.367,1.417,0.049,0.629,0.555,0,cover_drive,cover_point_inside,0.43474500000000005,0.5091816476515238,0.5091986525113399
1326,11,18,5,46,Anay Gupta,39,0,0,death,8.65,0.0,0.369,1.416,0.049,0.63,0.612,1,hook,silly_mid_wicket,0.12621349999999998,0.4517364255037953,0.4517508796346389
1327,11,18,6,57,Arnav Suri,39,1,0,death,8.63,0.0,0.398,1.489,0.059,0.808,0.472,0,paddle_sweep,straight_inside,0.49695,0.45003048874999996,0.4995425
1328,11,19,1,57,Arnav Suri,39,1,0,death,8.61,0.0,0.401,1.488,0.059,0.809,0.518,0,square_cut,silly_mid_wicket,0.51781,0.4601974154375,0.502282625
1329,11,19,2,58,Hriday Vohra,39,1,0,death,8.59,0.0,0.404,1.322,0.058,0.596,0.467,0,late_cut,silly_mid_on,0.509515,0.48966656090240224,0.502844112590284
1330,11,19,3,57,Arnav Suri,39,1,0,death,8.56,0.0,0.407,1.485,0.06,0.812,0.423,0,ramp,fine_leg_inside,0.474375,0.46232405312187497,0.49809648124999995
1331,11,19,4,58,Hriday Vohra,39,6,0,death,8.8,0.0,0.41,1.32,0.059,0.749,0.554,0,hook,cover_inside,0.74464,0.5279125767670418,0.5391134957017414
1332,11,19,5,58,Hriday Vohra,39,0,0,death,8.72,0.0,0.412,1.319,0.059,0.6,0.464,0,slog,straight_inside,0.39537,0.5080311902519856,0.5175519713464802
1333,11,19,6,58,Hriday Vohra,39,0,0,death,8.65,0.0,0.415,1.318,0.059,0.601,0.488,0,slog,point_inside,0.40622,0.4927595117141878,0.5008521756445081
1334,12,0,1,36,Ayaan Qureshi,55,4,0,powerplay,24.0,8.57,0.249,1.248,0.038,0.641,0.557,0,lofted_drive,fine_leg,0.7106012500000001,0.4799568620724173,0.5315901875
1335,12,0,2,36,Ayaan Qureshi,55,1,0,powerplay,15.0,8.59,0.248,1.249,0.038,0.49,0.528,0,square_cut,deep_extra_cover,0.5410225,0.4891167077615547,0.533005034375
1336,12,0,3,31,Dhruv Patel,55,4,0,powerplay,18.0,8.46,0.251,1.411,0.046,0.856,0.474,0,sweep,straight_inside,0.66325,0.46245225476517476,0.5244875
1337,12,0,4,31,Dhruv Patel,55,1,0,powerplay,15.0,8.48,0.25,1.412,0.046,0.705,0.529,0,pull,mid_on_area,0.52642375,0.4720479790503985,0.5247779375
1338,12,0,5,36,Ayaan Qureshi,55,1,0,powerplay,13.2,8.5,0.254,1.246,0.038,0.493,0.454,0,defence,short_leg,0.51081,0.4923707015973215,0.5296757792187501
1339,12,0,6,31,Dhruv Patel,55,2,0,powerplay,13.0,8.47,0.257,1.409,0.046,0.709,0.488,0,straight_drive,cover_point_inside,0.56741,0.48635228219283877,0.531172746875
1340,12,1,1,36,Ayaan Qureshi,59,4,0,powerplay,14.57,8.34,0.259,1.263,0.037,0.645,0.575,1,lofted_drive,cover_inside,0.21839124999999998,0.45127378385772327,0.48298309983593757
1341,12,1,2,41,Eshan Tomar,59,4,0,powerplay,15.75,8.2,0.284,1.273,0.045,0.721,0.467,0,cover_drive,deep_cover,0.6695150000000001,0.48300653822792655,0.52542725
1342,12,1,3,41,Eshan Tomar,59,1,0,powerplay,14.67,8.22,0.283,1.274,0.045,0.57,0.523,0,pull,fine_leg,0.536815,0.4910778074937376,0.5271354125000001
1343,12,1,4,31,Dhruv Patel,59,1,0,powerplay,13.8,8.24,0.286,1.416,0.046,0.722,0.481,0,ramp,mid_off,0.507065,0.4894591898639129,0.52755658484375
1344,12,1,5,41,Eshan Tomar,59,0,0,powerplay,12.55,8.31,0.29,1.271,0.045,0.573,0.505,0,sweep,mid_on_area,0.41591500000000003,0.47980338636967695,0.510452350625
1345,12,1,6,41,Eshan Tomar,59,0,0,powerplay,11.5,8.39,0.295,1.269,0.045,0.576,0.518,0,sweep,deep_extra_cover,0.42162,0.4710758784142254,0.49712749803125
1346,12,2,1,31,Dhruv Patel,54,0,0,powerplay,10.62,8.47,0.3,1.419,0.046,0.728,0.477,0,cut,point_inside,0.39232500000000003,0.47488906138432596,0.5072718471171875
1347,12,2,2,31,Dhruv Patel,54,6,0,powerplay,12.43,8.21,0.305,1.417,0.046,0.88,0.564,0,paddle_sweep,straight_inside,0.7400199999999999,0.5146587021766771,0.5421840700496093
1348,12,2,3,31,Dhruv Patel,54,0,0,powerplay,11.6,8.29,0.3,1.419,0.046,0.728,0.466,0,upper_cut,fine_leg,0.38732,0.4955578968501755,0.5189544595421679
1349,12,2,4,31,Dhruv Patel,54,4,0,powerplay,12.38,8.13,0.305,1.417,0.046,0.88,0.477,0,clip,fine_leg_inside,0.6629349999999999,0.5206644623226492,0.5405515406108428
1350,12,2,5,31,Dhruv Patel,54,6,0,powerplay,13.76,7.86,0.304,1.418,0.046,0.88,0.505,0,glance,cover_point_inside,0.7131749999999999,0.5495410429742518,0.5664450595192163
1351,12,2,6,31,Dhruv Patel,54,0,0,powerplay,13.0,7.94,0.299,1.42,0.046,0.727,0.429,0,upper_cut,mid_on_area,0.37055499999999997,0.522693136528114,0.5370615505913339
1352,12,3,1,41,Eshan Tomar,53,0,0,powerplay,12.32,8.02,0.304,1.275,0.045,0.58,0.452,0,slog,cover_inside,0.39130999999999994,0.45911099665209154,0.48125487332656247
1353,12,3,2,41,Eshan Tomar,53,2,0,powerplay,12.3,7.98,0.309,1.272,0.045,0.582,0.511,0,glance,long_on,0.586765,0.47825909715427783,0.49708139232757814
1354,12,3,3,41,Eshan Tomar,53,0,0,powerplay,11.71,8.06,0.311,1.272,0.045,0.583,0.55,0,glance,deep_cover,0.43569,0.4718737325811362,0.4878726834784414
1355,12,3,4,41,Eshan Tomar,53,4,0,powerplay,12.27,7.9,0.316,1.269,0.045,0.735,0.488,0,ramp,long_off,0.67809,0.5028061726939658,0.5164052809566753
1356,12,3,5,41,Eshan Tomar,53,4,0,powerplay,12.78,7.73,0.314,1.27,0.045,0.734,0.47,0,slog,cover_inside,0.6699700000000001,0.527880746789871,0.539439988813174
1357,12,3,6,41,Eshan Tomar,53,0,0,powerplay,12.25,7.81,0.312,1.271,0.045,0.583,0.515,0,flick,point_inside,0.41976500000000005,0.5116633847713903,0.5214887404911979
1358,12,4,1,31,Dhruv Patel,52,4,0,powerplay,12.72,7.64,0.317,1.422,0.046,0.886,0.504,0,flick,cover_point_inside,0.6748,0.5455091660488969,0.5577223180026338
1360,12,4,2,31,Dhruv Patel,52,1,0,powerplay,12.69,7.6,0.313,1.423,0.045,0.734,0.421,0,drive,cover_inside,0.47892500000000005,0.5355215411415624,0.5459027203022387
1361,12,4,3,41,Eshan Tomar,52,0,0,powerplay,12.22,7.68,0.317,1.279,0.044,0.586,0.473,0,on_drive,fine_leg,0.40044500000000005,0.49498062705568174,0.5033321794175182
1362,12,4,4,41,Eshan Tomar,52,1,0,powerplay,12.0,7.7,0.322,1.276,0.044,0.588,0.563,0,upper_cut,straight_inside,0.553755,0.5037967829973294,0.5108956025048904
1363,12,4,5,31,Dhruv Patel,52,4,0,powerplay,12.41,7.52,0.325,1.418,0.046,0.889,0.427,0,straight_drive,third_point,0.639555,0.551126559970328,0.5599505622569029
1364,12,4,6,31,Dhruv Patel,52,1,0,powerplay,12.2,7.53,0.323,1.419,0.046,0.738,0.482,0,square_cut,long_off,0.5064,0.5444175759747788,0.5519179779183674
1365,12,5,1,31,Dhruv Patel,57,1,0,powerplay,12.0,7.55,0.326,1.589,0.03,0.74,0.62,0,hook,long_on,0.5690500000000001,0.5481124395785619,0.5544877812306123
1366,12,5,2,41,Eshan Tomar,57,0,0,powerplay,11.62,7.64,0.33,1.445,0.028,0.591,0.521,0,sweep,silly_mid_wicket,0.42193500000000006,0.49151751554773004,0.4975515121291568
1367,12,5,3,41,Eshan Tomar,57,1,0,powerplay,11.45,7.66,0.335,1.442,0.029,0.594,0.605,0,on_drive,deep_extra_cover,0.572445,0.5036566382155705,0.5087855353097833
1368,12,5,4,31,Dhruv Patel,57,0,0,powerplay,11.12,7.74,0.338,1.584,0.03,0.745,0.594,0,hook,third_point,0.44437000000000004,0.5325510736417777,0.5379701140460205
1369,12,5,5,31,Dhruv Patel,57,4,0,powerplay,11.49,7.55,0.343,1.582,0.03,0.897,0.641,0,flick,deep_extra_cover,0.736365,0.563123162595511,0.5677293469391174
1370,12,5,6,31,Dhruv Patel,57,1,0,powerplay,11.33,7.57,0.341,1.583,0.03,0.746,0.5,0,clip,short_leg,0.51403,0.5557591882061843,0.5596744448982497
1371,12,6,1,31,Dhruv Patel,55,1,0,middle,11.19,7.59,0.344,1.372,0.05,0.748,0.467,0,hook,square_leg_inside,0.49887500000000007,0.5472265599752566,0.5505545281635122
1372,12,6,2,41,Eshan Tomar,55,1,0,middle,11.05,7.61,0.348,1.227,0.049,0.599,0.426,0,reverse_sweep,straight_inside,0.49065000000000003,0.5017056424832349,0.5060652050133159
1373,12,6,3,31,Dhruv Patel,55,0,0,middle,10.77,7.7,0.351,1.369,0.051,0.751,0.461,0,upper_cut,mid_off,0.38343499999999997,0.522657825978968,0.5254865989389854
1374,12,6,4,31,Dhruv Patel,55,1,0,middle,10.65,7.72,0.357,1.367,0.051,0.754,0.485,0,on_drive,fine_leg,0.506645,0.5202559020821228,0.5226603590981376
1375,12,6,5,41,Eshan Tomar,55,0,0,middle,10.39,7.82,0.36,1.222,0.05,0.605,0.538,0,scoop,mid_off,0.42869,0.4907532961107497,0.4944589242613185
1376,12,6,6,41,Eshan Tomar,55,1,0,middle,10.29,7.85,0.366,1.22,0.05,0.608,0.442,0,cover_drive,mid_on_inside,0.4973000000000001,0.49173530169413726,0.49488508562212075
1377,12,7,1,41,Eshan Tomar,59,0,0,middle,10.05,7.95,0.369,1.238,0.048,0.609,0.491,0,slog,straight_inside,0.40702499999999997,0.4790287564400167,0.4817060727788026
1378,12,7,2,41,Eshan Tomar,59,4,0,middle,10.36,7.74,0.375,1.235,0.049,0.762,0.529,0,cover_drive,point_inside,0.694855,0.5114026929740142,0.5136784118619823
1379,12,7,3,41,Eshan Tomar,59,4,0,middle,10.67,7.52,0.372,1.236,0.049,0.76,0.54,0,square_cut,fine_leg,0.7000000000000001,0.5396922890279121,0.541626650082685
1380,12,7,4,41,Eshan Tomar,59,1,0,middle,10.57,7.54,0.368,1.238,0.048,0.608,0.551,0,pull,deep_cover,0.546895,0.5407726956737253,0.5424169025702822
1381,12,7,5,31,Dhruv Patel,59,2,0,middle,10.6,7.48,0.372,1.379,0.05,0.76,0.497,1,defence,point_inside,0.16377724999999999,0.4667841042698044,0.46882789273341696
1382,12,7,6,32,Vihaan Trivedi,59,0,0,middle,10.38,7.58,0.399,1.364,0.057,0.808,0.472,0,sweep,short_leg,0.38444999999999996,0.42630062956553755,0.48266749999999997
1383,12,8,1,41,Eshan Tomar,54,2,0,middle,10.41,7.52,0.405,1.232,0.049,0.625,0.418,0,lofted_drive,long_on,0.5414399999999999,0.5408727913226665,0.5422703671847399
1385,12,8,2,41,Eshan Tomar,54,0,0,middle,10.32,7.54,0.403,1.233,0.049,0.624,0.557,0,lofted,cover_point_inside,0.436005,0.5251426226242666,0.5263305621070289
1386,12,8,3,41,Eshan Tomar,54,1,0,middle,10.24,7.57,0.409,1.23,0.049,0.627,0.511,0,defence,point_inside,0.5273650000000001,0.5254759792306266,0.5264857277909746
1387,12,8,4,32,Vihaan Trivedi,54,0,0,middle,10.04,7.68,0.413,1.368,0.056,0.814,0.481,0,upper_cut,fine_leg,0.38812500000000005,0.42057428513070694,0.468486125
1388,12,8,5,32,Vihaan Trivedi,54,1,0,middle,9.96,7.7,0.419,1.365,0.057,0.817,0.389,1,late_cut,short_leg,0.12549425,0.3763122798611009,0.41703734374999996
1389,12,8,6,41,Eshan Tomar,54,0,0,middle,9.78,7.82,0.448,1.214,0.051,0.644,0.547,0,upper_cut,silly_mid_on,0.4300550000000001,0.5111628323460327,0.5120211186223284
1390,12,9,1,33,Atharv Deshmukh,53,0,0,middle,9.6,7.94,0.454,1.065,0.052,0.547,0.407,0,pull,point_inside,0.37314499999999995,0.42291205553120653,0.48097175
1391,12,9,2,33,Atharv Deshmukh,53,1,0,middle,9.54,7.97,0.461,1.062,0.052,0.55,0.367,0,late_cut,fine_leg,0.46723499999999996,0.4295604972015255,0.4789112375
1392,12,9,3,41,Eshan Tomar,53,0,0,middle,9.37,8.1,0.464,1.207,0.052,0.652,0.539,0,sweep,deep_extra_cover,0.4258550000000001,0.4983666574941278,0.4990962008289791
1393,12,9,4,41,Eshan Tomar,53,3,0,middle,9.52,7.94,0.471,1.204,0.052,0.655,0.553,0,ramp,short_leg,0.638265,0.5193514088700086,0.5199715207046323
1394,12,9,5,33,Atharv Deshmukh,53,1,0,middle,9.46,7.97,0.469,1.059,0.053,0.554,0.499,0,slog,cover_point_inside,0.527015,0.44417867262129673,0.486126801875
1395,12,9,6,41,Eshan Tomar,53,1,0,middle,9.4,8.0,0.473,1.204,0.052,0.656,0.562,0,slog,long_on,0.54854,0.5237296975395074,0.5242567925989374
1396,12,10,1,41,Eshan Tomar,52,1,0,middle,9.34,8.03,0.477,1.211,0.051,0.658,0.539,0,flick,long_off,0.537935,0.5258604929085813,0.5263085237090968
1397,12,10,2,33,Atharv Deshmukh,52,0,0,middle,9.19,8.17,0.48,1.064,0.052,0.559,0.376,0,clip,deep_square_leg,0.35819999999999996,0.43128187172810223,0.46693778159375
1398,12,10,3,33,Atharv Deshmukh,52,0,0,middle,9.05,8.32,0.487,1.061,0.052,0.562,0.414,0,late_cut,mid_on_area,0.37527999999999995,0.4228815909688869,0.4531891143546875
1399,12,10,4,33,Atharv Deshmukh,52,0,0,middle,8.91,8.46,0.494,1.058,0.053,0.565,0.414,0,straight_drive,long_off,0.37507,0.41570985232355384,0.44147124720148434
1400,12,10,5,33,Atharv Deshmukh,52,1,0,middle,8.86,8.51,0.501,1.055,0.053,0.568,0.445,0,late_cut,deep_cover,0.501465,0.4285731244750208,0.4504703101212617
1401,12,10,6,41,Eshan Tomar,52,0,0,middle,8.73,8.67,0.505,1.2,0.053,0.67,0.501,0,cover_drive,long_on,0.40730500000000003,0.5080771689722942,0.5084579951527323
1402,12,11,1,33,Atharv Deshmukh,57,0,2,middle,8.78,8.6,0.513,1.221,0.037,0.574,0.561,0,flick,long_off,0.4413250000000001,0.43048590580376767,0.44909851360307246
1403,12,11,2,33,Atharv Deshmukh,57,1,0,middle,8.74,8.65,0.514,1.221,0.037,0.574,0.462,0,pull,long_off,0.50878,0.44223001993320254,0.4580507365626116
1404,12,11,3,41,Eshan Tomar,57,0,0,middle,8.61,8.82,0.518,1.366,0.037,0.676,0.549,0,lofted,deep_cover,0.428725,0.49617434362645,0.49649804587982244
1405,12,11,4,41,Eshan Tomar,57,0,1,middle,8.57,8.88,0.526,1.362,0.037,0.68,0.496,0,cover_drive,silly_mid_on,0.40432999999999997,0.4823976920824825,0.4826728389978491
1406,12,11,5,33,Atharv Deshmukh,57,0,0,middle,8.45,9.06,0.53,1.214,0.038,0.581,0.557,0,drive,mid_off,0.43901500000000004,0.44174776694322215,0.45519537607821986
1407,12,11,6,33,Atharv Deshmukh,57,0,0,middle,8.33,9.25,0.538,1.211,0.038,0.585,0.587,0,flick,short_leg,0.45238500000000004,0.4433433519017388,0.4547738196664869
1408,12,12,1,41,Eshan Tomar,55,1,0,middle,8.3,9.32,0.546,1.144,0.058,0.689,0.438,0,hook,mid_off,0.48980999999999997,0.4835095382701102,0.4837434131481717
1409,12,12,2,33,Atharv Deshmukh,55,1,0,middle,8.27,9.39,0.551,0.996,0.059,0.591,0.478,0,scoop,mid_on_area,0.51487,0.454072349116478,0.46378824671651386
1410,12,12,3,41,Eshan Tomar,55,0,0,middle,8.16,9.6,0.556,1.14,0.059,0.693,0.422,0,reverse_sweep,mid_off,0.36975,0.4664456075295937,0.46664440117594597
1411,12,12,4,41,Eshan Tomar,55,0,0,middle,8.05,9.82,0.565,1.136,0.059,0.697,0.482,0,lofted,silly_mid_on,0.39676999999999996,0.4559942664001546,0.4561632409995541
1412,12,12,5,41,Eshan Tomar,55,0,0,middle,7.95,10.05,0.574,1.133,0.059,0.701,0.451,0,on_drive,silly_mid_wicket,0.382385,0.4449528764401314,0.44509650484962093
1413,12,12,6,41,Eshan Tomar,55,2,0,middle,8.0,10.0,0.583,1.129,0.06,0.705,0.419,0,square_cut,mid_on_area,0.536295,0.45865419497411164,0.4587762791221778
1414,12,13,1,33,Atharv Deshmukh,59,0,0,middle,7.9,10.24,0.585,1.001,0.059,0.606,0.498,0,cover_drive,fine_leg_inside,0.41042,0.4475244967490063,0.4557830097090368
1415,12,13,2,33,Atharv Deshmukh,59,0,0,middle,7.8,10.5,0.594,0.997,0.059,0.61,0.424,1,scoop,silly_mid_wicket,0.09676449999999999,0.39491049723665533,0.40193023325268123
1416,12,13,3,42,Harit Sharma,59,1,0,middle,7.78,10.62,0.631,1.138,0.066,0.805,0.352,0,lofted_drive,fine_leg,0.44255999999999995,0.46596354069334417,0.491384
1417,12,13,4,41,Eshan Tomar,59,0,0,middle,7.68,10.89,0.637,1.125,0.06,0.73,0.439,0,paddle_sweep,deep_extra_cover,0.374895,0.44609031572799485,0.44619408725385107
1418,12,13,5,41,Eshan Tomar,59,2,0,middle,7.73,10.86,0.647,1.121,0.061,0.734,0.468,0,straight_drive,fine_leg,0.55656,0.4626607683687956,0.4627489741657734
1419,12,13,6,41,Eshan Tomar,59,0,1,middle,7.71,11.0,0.649,1.12,0.061,0.735,0.414,0,late_cut,long_off,0.36317,0.4477371531134763,0.44781212804090736
1420,12,14,1,41,Eshan Tomar,54,0,0,middle,7.62,11.31,0.656,1.127,0.06,0.738,0.426,1,square_cut,fine_leg_inside,0.09545899999999999,0.39489543014645484,0.39495915883477123
1421,12,14,2,44,Viraj Thakur,54,1,0,middle,7.6,11.47,0.694,0.386,0.13,0.855,0.0,0,glance,mid_on_inside,0.28227500000000005,0.345640504625,0.46734125
1422,12,14,3,42,Harit Sharma,54,0,0,middle,7.52,11.82,0.701,1.118,0.068,0.837,0.412,0,pull,silly_mid_on,0.35933499999999996,0.44996925958934253,0.47157665
1423,12,14,4,42,Harit Sharma,54,0,0,middle,7.43,12.19,0.714,1.112,0.069,0.843,0.451,0,reverse_sweep,silly_mid_on,0.3769525,0.4390167456509411,0.4573830275
1424,12,14,5,42,Harit Sharma,54,1,0,middle,7.42,12.39,0.728,1.106,0.069,0.849,0.462,0,straight_drive,straight_inside,0.49637,0.44761973380329995,0.46323107337499997
1425,12,14,6,44,Viraj Thakur,54,1,0,middle,7.4,12.6,0.736,0.369,0.132,0.874,0.0,0,late_cut,long_on,0.280945,0.33593617893125005,0.43938181249999997
1426,12,15,1,44,Viraj Thakur,53,1,0,death,7.38,12.83,0.745,0.365,0.151,0.878,0.0,0,sweep,long_on,0.28066500000000005,0.3276455020915625,0.41557429062499995
1428,12,15,2,42,Harit Sharma,53,0,0,death,7.37,13.07,0.748,1.098,0.088,0.858,0.468,0,square_cut,silly_mid_wicket,0.383765,0.4380415237328049,0.45131116236874996
1429,12,15,3,42,Harit Sharma,53,1,0,death,7.35,13.33,0.764,1.091,0.089,0.865,0.377,1,straight_drive,point_inside,0.124578125,0.39102201392288416,0.40230120676343745
1430,12,15,4,44,Viraj Thakur,53,0,1,death,7.34,13.62,0.8,0.342,0.153,0.903,0.0,0,lofted_drive,deep_square_leg,0.164165,0.30312342677782816,0.37786289703125
1431,12,15,5,38,Parth Dubey,53,0,0,death,7.26,14.16,0.811,0.481,0.145,0.951,0.0,0,glance,cover_point_inside,0.160805,0.2594543384863502,0.44912075
1432,12,15,6,38,Parth Dubey,53,6,0,death,7.56,13.25,0.825,0.475,0.146,1.0,0.0,0,glance,fine_leg_inside,0.48250000000000004,0.29291118771339764,0.4541276375
1433,12,16,1,44,Viraj Thakur,59,1,0,death,7.55,13.57,0.807,0.329,0.154,0.906,0.0,0,paddle_sweep,cover_inside,0.278705,0.2994606627611539,0.36298921247656246
1435,12,16,2,38,Parth Dubey,59,1,0,death,7.59,13.64,0.811,0.471,0.146,0.951,0.0,0,cover_drive,third_point,0.275555,0.290307759556388,0.427341741875
1436,12,16,3,44,Viraj Thakur,59,1,0,death,7.58,14.0,0.823,0.323,0.155,0.913,0.0,0,cover_drive,mid_on_area,0.278215,0.29627381334698083,0.3502730806050781
1437,12,16,4,38,Parth Dubey,59,0,0,death,7.5,14.7,0.837,0.46,0.147,0.962,0.0,0,lofted_drive,mid_on_area,0.160035,0.2707668456229298,0.38724573059375
1438,12,16,5,38,Parth Dubey,59,1,0,death,7.49,15.16,0.839,0.459,0.147,0.963,0.0,0,straight_drive,cover_inside,0.27471500000000004,0.27135906877949034,0.3703661210046875
1439,12,16,6,44,Viraj Thakur,59,2,0,death,7.53,15.33,0.842,0.315,0.156,0.922,0.0,0,flick,mid_off,0.33496000000000004,0.30207674134493373,0.3479761185143164
1440,12,17,1,38,Parth Dubey,57,4,0,death,7.69,14.82,0.845,0.647,0.129,1.0,0.0,0,on_drive,long_off,0.44425000000000003,0.29729270846256683,0.3814487028539844
1441,12,17,2,38,Parth Dubey,57,1,0,death,7.67,15.38,0.848,0.646,0.13,0.967,0.0,0,clip,short_leg,0.274435,0.2938640521931818,0.36539664742588673
1442,12,17,3,44,Viraj Thakur,57,1,0,death,7.66,16.0,0.851,0.501,0.138,0.926,0.0,1,cover_drive,fine_leg_inside,0.062056749999999994,0.26607374264319367,0.30508821323716895
1443,12,17,4,38,Parth Dubey,57,1,0,death,7.64,16.71,0.88,0.633,0.131,0.982,0.038,1,reverse_sweep,deep_extra_cover,0.066836,0.2598098443642045,0.32061255031200375
1444,12,17,5,40,Siddhant Rathi,57,1,0,death,7.63,17.54,0.908,0.719,0.104,0.837,0.234,0,scoop,mid_off,0.39176,0.3279107879070061,0.48376399999999997
1445,12,17,6,37,Kartik Shukla,57,6,0,death,7.89,16.0,0.911,0.823,0.12,1.0,0.127,0,flick,short_leg,0.5412375,0.34159126709750576,0.506185625
1446,12,18,1,40,Siddhant Rathi,57,0,0,death,7.82,17.45,0.914,0.716,0.104,0.84,0.111,0,pull,silly_point,0.2199125,0.31171104472095523,0.444186275
1447,12,18,2,40,Siddhant Rathi,57,1,0,death,7.8,18.6,0.917,0.715,0.105,0.841,0.23,0,flick,mid_off,0.38963000000000003,0.32339888801281197,0.43600283375000004
1448,12,18,3,37,Kartik Shukla,57,0,0,death,7.73,20.67,0.92,0.819,0.12,1.0,0.155,0,defence,silly_mid_on,0.2290625,0.3247119520328799,0.46461715625
1449,12,18,4,37,Kartik Shukla,57,0,0,death,7.66,23.25,0.923,0.818,0.121,1.0,0.05,0,drive,straight_inside,0.1805,0.3030801592279479,0.4219995828125
1450,12,18,5,37,Kartik Shukla,57,3,0,death,7.75,24.0,0.925,0.817,0.121,1.0,0.169,1,lofted,silly_mid_on,0.12106937499999998,0.2757785415937557,0.37686005164062497
1451,12,18,6,40,Siddhant Rathi,57,0,0,death,7.68,28.0,0.954,0.699,0.106,0.858,0.108,0,drive,silly_point,0.21726499999999999,0.3074788048108902,0.4031921586875
1452,12,19,1,39,Tanishq Rawat,52,0,0,death,7.62,33.6,0.957,0.577,0.13,0.931,0.059,1,reverse_sweep,fine_leg,0.031322375,0.39385746875,0.42969835624999997
1453,13,0,1,27,Pranav Joshi,7,0,0,powerplay,0.0,0.0,0.0,1.483,0.036,0.536,0.514,0,square_cut,third_point,0.42011,0.4582747315586745,0.48801649999999996
1454,13,0,2,27,Pranav Joshi,7,1,0,powerplay,3.0,0.0,0.003,1.482,0.036,0.537,0.425,0,pull,silly_mid_wicket,0.49125375000000004,0.46322158432487337,0.4885020875
1455,13,0,3,30,Ritvik Sen,7,2,0,powerplay,6.0,0.0,0.006,1.549,0.043,0.617,0.548,0,lofted_drive,fine_leg,0.5968450000000001,0.48770803727263723,0.51452675
1456,13,0,4,30,Ritvik Sen,7,6,0,powerplay,13.5,0.0,0.009,1.548,0.044,0.768,0.561,0,scoop,third_point,0.7406412499999999,0.5256480191817416,0.5484439249999999
1458,13,0,5,30,Ritvik Sen,7,2,0,powerplay,14.4,0.0,0.011,1.547,0.044,0.619,0.492,0,clip,square_leg_inside,0.571435,0.5325160663044803,0.5518925862499999
1459,13,0,6,30,Ritvik Sen,7,3,0,powerplay,15.0,0.0,0.014,1.546,0.044,0.621,0.57,0,scoop,point_inside,0.6436175,0.5491812813588083,0.5656513233124999
1460,13,1,1,30,Ritvik Sen,9,0,0,powerplay,12.86,0.0,0.017,1.583,0.04,0.622,0.453,0,scoop,silly_point,0.38656375,0.524788651654987,0.5387881873156248
1461,13,1,2,30,Ritvik Sen,9,4,0,powerplay,14.25,0.0,0.02,1.581,0.04,0.773,0.526,0,cut,long_on,0.6873725,0.549176228906739,0.5610758342182811
1462,13,1,3,30,Ritvik Sen,9,2,0,powerplay,14.0,0.0,0.023,1.58,0.041,0.625,0.444,0,clip,third_point,0.5493549999999999,0.5492030445707281,0.5593177090855389
1463,13,1,4,30,Ritvik Sen,9,6,0,powerplay,16.2,0.0,0.026,1.579,0.041,0.776,0.573,0,square_cut,deep_cover,0.74549625,0.5786470253851189,0.5872444902227081
1464,13,1,5,30,Ritvik Sen,9,4,0,powerplay,16.91,0.0,0.028,1.578,0.041,0.777,0.456,1,late_cut,silly_mid_on,0.19442675,0.5210139840773511,0.5283218291893019
1465,13,1,6,26,Lakshya Goyal,9,0,0,powerplay,15.5,0.0,0.057,1.36,0.028,0.419,0.457,0,glance,short_leg,0.40257875,0.43370660686801116,0.4853868125
1466,13,2,1,27,Pranav Joshi,14,1,0,powerplay,14.77,0.0,0.06,1.496,0.035,0.563,0.55,0,defence,long_off,0.54584,0.4756143466761424,0.497102774375
1467,13,2,2,26,Lakshya Goyal,14,2,0,powerplay,14.57,0.0,0.063,1.358,0.028,0.421,0.478,0,cut,straight_inside,0.5789774999999999,0.45549724083780946,0.499425415625
1468,13,2,3,26,Lakshya Goyal,14,0,0,powerplay,13.6,0.0,0.066,1.357,0.028,0.423,0.582,1,paddle_sweep,silly_mid_wicket,0.12554674999999998,0.406004667212138,0.44334361578125
1469,13,2,4,17,Advik Agarwal,14,2,0,powerplay,13.5,0.0,0.095,1.52,0.045,0.65,0.555,0,square_cut,point_inside,0.59769375,0.49792184078485396,0.5146540625
1470,13,2,5,17,Advik Agarwal,14,1,0,powerplay,13.06,0.0,0.097,1.519,0.045,0.651,0.517,0,on_drive,long_on,0.52478875,0.5019518771671259,0.516174265625
1471,13,2,6,27,Pranav Joshi,14,0,0,powerplay,12.33,0.0,0.1,1.479,0.037,0.581,0.552,0,straight_drive,silly_point,0.4341075,0.46938831967472106,0.48765348321875
